match,question,sum,mean,match_1,match_2,match_3,match_4,gen_code_1,gen_code_2,gen_code_3,gen_code_4
True,"The Fibonacci sequence is a sequence Fn of natural numbers defined recursively:
    F0 = 0 
    F1 = 1 
    Fn = Fn-1 + Fn-2, if n>1 
Task
Write a function to generate the nth Fibonacci number.
Solutions can be iterative or recursive (though recursive solutions are generally considered too slow and are mostly used as an exercise in recursion).
The sequence is sometimes extended into negative numbers by using a straightforward inverse of the positive definition:
    Fn = Fn+2 - Fn+1, if n<0   
support for negative n in the solution is optional.

Make a test on: fib(20, F).",4,1.0,1,1,1,1,"<reasoning>
Fibonacci sequence
</reasoning>
<code>
fib(0, 0).
fib(1, 1).
fib(N, F) :- N > 1, N1 is N-1, N2 is N-2, fib(N1, F1), fib(N2, F2), F is F1 + F2.
</code>
<query>
fib(20, F).
</query>","<reasoning>
Fibonacci sequence
</reasoning>
<code>
fib(0, 0).
fib(1, 1).
fib(N, F) :- N > 1, N1 is N-1, N2 is N-2, fib(N1, F1), fib(N2, F2), F is F1 + F2.
</code>
<query>
fib(20, F).
</query>","<reasoning>
Fibonacci sequence
</reasoning>
<code>
fib(0, 0).
fib(1, 1).
fib(N, F) :- N > 1, N1 is N-1, N2 is N-2, fib(N1, F1), fib(N2, F2), F is F1 + F2.
</code>
<query>
fib(20, F).
</query>","<reasoning>
Fibonacci sequence
</reasoning>
<code>
fib(0, 0).
fib(1, 1).
fib(N, F) :- N > 1, N1 is N-1, N2 is N-2, fib(N1, F1), fib(N2, F2), F is F1 + F2.
</code>
<query>
fib(20, F).
</query>"
False,"
The Sieve of Eratosthenes is a simple algorithm that finds the prime numbers up to a given integer.

Task

Implement the Sieve of Eratosthenes algorithm, with the only allowed optimization that the outer loop can stop at the square root of the limit, and the inner loop may start at the square of the prime just found.
That means especially that you shouldn't optimize by using pre-computed wheels, i.e. don't assume you need only to cross out odd numbers (wheel based on 2), numbers equal to 1 or 5 modulo 6 (wheel based on 2 and 3), or similar wheels based on low primes.
If there's an easy way to add such a wheel based optimization, implement it as an alternative version.
Note
It is important that the sieve algorithm be the actual algorithm used to find prime numbers for the task.
Make a test on: primes(10, Primes).",0,0.0,0,0,0,0,"<reasoning>
Sieve of Eratosthenes
</reasoning>
<code>
primes(N, Primes) :-
    length(L, N),
    maplist(=(0), L),
    sieve(L, 2),
    findall(X, (between(2, N, X), L[X] = 0), Primes).

sieve(L, P) :-
    P * P =< length(L),
    sieve(L, P, P).

sieve(L, P, _) :-
    nth0(P, L, _),
    Next is P + 1,
    sieve(L, Next).

sieve(_, _, P) :-
    P * P > length(L).
</code>
<query>
primes(10, Primes).
</query>","<reasoning>
Sieve of Eratosthenes
</reasoning>
<code>
primes(N, Primes) :-
    length(L, N),
    maplist(=(0), L),
    sieve(L, 2),
    findall(X, (member(X, L), X > 1), Primes).

sieve([], _).
sieve([H|T], P) :-
    H = 0,
    Next is P + P,
    sieve(T, Next).
sieve([H|T], P) :-
    H = 1,
    Next is H,
    sieve(T, P).
</code>
<query>
primes(10, Primes).
</query>","<reasoning>
Sieve of Eratosthenes
</reasoning>
<code>
primes(N, Primes) :-
    length(L, N),
    maplist(=(0), L),
    sieve(L, 2),
    findall(X, (member(X, L), X > 1), Primes).

sieve([], _).
sieve([H|T], P) :-
    H = 0,
    Next is P + P,
    sieve(T, Next).
sieve([H|T], P) :-
    H = 1,
    Next is H + P,
    sieve(T, Next).
</code>
<query>
primes(10, Primes).
</query>","<reasoning>
Sieve of Eratosthenes
</reasoning>
<code>
primes(N, Primes) :-
    length(L, N),
    maplist(=(0), L),
    sieve(L, 2),
    findall(X, (between(2, N, X), L[X] = 0), Primes).

sieve(_, N) :-
    N * N > length(_), !.
sieve(L, P) :-
    L[P] = 0,
    sieve(L, P1) :-
        P1 is P + 1,
        sieve(L, P1),
    L1 is P * P,
    sieve(L, L1, P).

sieve(_, [], _).
sieve(L, [H|T], P) :-
    H is P + 1,
    sieve(L, T, P).
</code>
<query>
primes(10, Primes).
</query>"
True,"
Sorting Algorithm
This is a sorting algorithm. It may be applied to a set of data in order to sort it.

Task

Sort an array (or list) elements using the quicksort algorithm.
The elements must have a strict weak order and the index of the array can be of any discrete type.
For languages where this is not possible, sort an array of integers.
Quicksort, also known as partition-exchange sort, uses these steps.
- Choose any element of the array to be the pivot.
- Divide all other elements (except the pivot) into two partitions.
- All elements less than the pivot must be in the first partition.
- All elements greater than the pivot must be in the second partition.
- Use recursion to sort both partitions.
- Join the first sorted partition, the pivot, and the second sorted partition.
The best pivot creates partitions of equal length (or lengths differing by 1).
The worst pivot creates an empty partition (for example, if the pivot is the first or last element of a sorted array).
The run-time of Quicksort ranges from O(n log n) with the best pivots, to O(n2) with the worst pivots, where n is the number of elements in the array.
Make a test on: qsort([3, 1, 4, 1, 5, 9, 2, 6, 5, 3, 5], Sorted).",4,1.0,1,1,1,1,"<reasoning>
Quicksort implementation
</reasoning>
<code>
qsort([], []).
qsort([Pivot|Rest], Sorted) :-
    partition(Pivot, Rest, Left, Right),
    qsort(Left, SortedLeft),
    qsort(Right, SortedRight),
    append(SortedLeft, [Pivot|SortedRight], Sorted).

partition(_, [], [], []).
partition(Pivot, [H|T], [H|Left], Right) :-
    H =< Pivot,
    partition(Pivot, T, Left, Right).
partition(Pivot, [H|T], Left, [H|Right]) :-
    H > Pivot,
    partition(Pivot, T, Left, Right).
</code>
<query>
qsort([3, 1, 4, 1, 5, 9, 2, 6, 5, 3, 5], Sorted).
</query>","<reasoning>
Quicksort implementation
</reasoning>
<code>
qsort([], []).
qsort([Pivot|Rest], Sorted) :-
    partition(Pivot, Rest, Left, Right),
    qsort(Left, SortedLeft),
    qsort(Right, SortedRight),
    append(SortedLeft, [Pivot|SortedRight], Sorted).

partition(_, [], [], []).
partition(Pivot, [H|T], [H|Left], Right) :-
    H =< Pivot,
    partition(Pivot, T, Left, Right).
partition(Pivot, [H|T], Left, [H|Right]) :-
    H > Pivot,
    partition(Pivot, T, Left, Right).
</code>
<query>
qsort([3, 1, 4, 1, 5, 9, 2, 6, 5, 3, 5], Sorted).
</query>","<reasoning>
quicksort implementation
</reasoning>
<code>
qsort([], []).
qsort([Pivot|Rest], Sorted) :-
    partition(Pivot, Rest, Left, Right),
    qsort(Left, SortedLeft),
    qsort(Right, SortedRight),
    append(SortedLeft, [Pivot|SortedRight], Sorted).

partition(_, [], [], []).
partition(Pivot, [H|T], [H|Left], Right) :-
    H =< Pivot,
    partition(Pivot, T, Left, Right).
partition(Pivot, [H|T], Left, [H|Right]) :-
    H > Pivot,
    partition(Pivot, T, Left, Right).
</code>
<query>
qsort([3, 1, 4, 1, 5, 9, 2, 6, 5, 3, 5], Sorted).
</query>","<reasoning>
quicksort
</reasoning>
<code>
qsort([], []).
qsort([Pivot|Rest], Sorted) :-
    partition(Pivot, Rest, Left, Right),
    qsort(Left, SortedLeft),
    qsort(Right, SortedRight),
    append(SortedLeft, [Pivot|SortedRight], Sorted).

partition(_, [], [], []).
partition(Pivot, [H|T], [H|Left], Right) :-
    H =< Pivot,
    partition(Pivot, T, Left, Right).
partition(Pivot, [H|T], Left, [H|Right]) :-
    H > Pivot,
    partition(Pivot, T, Left, Right).
</code>
<query>
qsort([3, 1, 4, 1, 5, 9, 2, 6, 5, 3, 5], Sorted).
</query>"
False,"A binary search divides a range of values into halves, and continues to narrow down the field of search until the unknown value is found. It is the classic example of a ""divide and conquer"" algorithm.
As an analogy, consider the children's game ""guess a number."" The scorer has a secret number, and will only tell the player if their guessed number is higher than, lower than, or equal to the secret number. The player then uses this information to guess a new number.
As the player, an optimal strategy for the general case is to start by choosing the range's midpoint as the guess, and then asking whether the guess was higher, lower, or equal to the secret number. If the guess was too high, one would select the point exactly between the range midpoint and the beginning of the range. If the original guess was too low, one would ask about the point exactly between the range midpoint and the end of the range. This process repeats until one has reached the secret number.

Task

Given the starting point of a range, the ending point of a range, and the ""secret value"", implement a binary search through a sorted integer array for a certain number. Implementations can be recursive or iterative (both if you can). Print out whether or not the number was in the array afterwards. If it was, print the index also.
There are several binary search algorithms commonly seen. They differ by how they treat multiple values equal to the given value, and whether they indicate whether the element was found or not. For completeness we will present pseudocode for all of them.
All of the following code examples use an ""inclusive"" upper bound (i.e. high = N-1 initially). Any of the examples can be converted into an equivalent example using ""exclusive"" upper bound (i.e. high = N initially) by making the following simple changes (which simply increase high by 1):
change high = N-1 to high = N
change high = mid-1 to high = mid
(for recursive algorithm) change if (high < low) to if (high <= low)
(for iterative algorithm) change while (low <= high) to while (low < high)
Make a test on: bin_search([1, 2, 3, 4, 5, 6, 7, 8, 9, 10], 7, Position).",0,0.0,0,0,0,0,"<reasoning>
Binary Search Implementation
</reasoning>
<code>
bin_search(L, X, Position) :-
    bin_search(L, X, 0, length(L) - 1, Position).

bin_search(_, X, Low, High, Position) :-
    Low > High,
    Position = -1.

bin_search(L, X, Low, High, Position) :-
    Mid is (Low + High) // 2,
    nth0(Mid, L, MidVal),
    (   MidVal =:= X
    ->  Position = Mid
    ;   MidVal > X
    ->  bin_search(L, X, Low, Mid - 1, Position)
    ;   bin_search(L, X, Mid + 1, High, Position)
    ).
</code>
<query>
bin_search([1, 2, 3, 4, 5, 6, 7, 8, 9, 10], 7, Position).
</query>","<reasoning>
Binary search implementation
</reasoning>
<code>
bin_search(L, X, Position) :-
    bin_search(L, X, 0, length(L) - 1, Position).

bin_search(_, X, Low, High, Position) :-
    Low > High,
    Position = -1.

bin_search(L, X, Low, High, Position) :-
    Mid is (Low + High) // 2,
    nth0(Mid, L, MidVal),
    (   MidVal =:= X
    ->  Position = Mid
    ;   MidVal > X
    ->  bin_search(L, X, Low, Mid - 1, Position)
    ;   bin_search(L, X, Mid + 1, High, Position)
    ).
</code>
<query>
bin_search([1, 2, 3, 4, 5, 6, 7, 8, 9, 10], 7, Position).
</query>","<reasoning>
Binary search implementation
</reasoning>
<code>
bin_search(L, X, Position) :-
    bin_search(L, X, 0, length(L) - 1, Position).

bin_search(_, X, Low, High, Position) :-
    Low > High,
    Position = -1.

bin_search(L, X, Low, High, Position) :-
    Mid is (Low + High) // 2,
    nth0(Mid, L, MidVal),
    (   MidVal =:= X
    ->  Position = Mid
    ;   MidVal > X
    ->  bin_search(L, X, Low, Mid - 1, Position)
    ;   bin_search(L, X, Mid + 1, High, Position)
    ).
</code>
<query>
bin_search([1, 2, 3, 4, 5, 6, 7, 8, 9, 10], 7, Position).
</query>","<reasoning>
Binary Search Implementation
</reasoning>
<code>
bin_search(_, X, -1) :- X < 1.
bin_search(L, X, Position) :-
    bin_search(L, X, 1, length(L), Position).

bin_search(_, X, Low, High, Position) :-
    Low > High, !,
    Position = -1.
bin_search(L, X, Low, High, Position) :-
    Mid is (Low + High) // 2,
    Nth is Mid,
    nth0(Nth-1, L, Element),
    (   Element =:= X
    ->  Position = Mid
    ;   Element < X,
        NewLow is Mid + 1,
        bin_search(L, X, NewLow, High, Position)
    ;   NewHigh is Mid - 1,
        bin_search(L, X, Low, NewHigh, Position)
    ).
</code>
<query>
bin_search([1, 2, 3, 4, 5, 6, 7, 8, 9, 10], 7, Position).
</query>"
True,"Greatest common divisor
You are encouraged to solve this task according to the task description, using any language you may know.

Task

Find the greatest common divisor (GCD) of two integers.Greatest common divisor is also known as greatest common factor (gcf) and greatest common measure.
Make a test on: gcd(1071, 462, GCD).",4,1.0,1,1,1,1,"<reasoning>
gcd
</reasoning>
<code>
gcd(A, 0, A).
gcd(A, B, GCD) :- B \= 0, R is A mod B, gcd(B, R, GCD).
</code>
<query>
gcd(1071, 462, GCD).
</query>","<reasoning>
gcd
</reasoning>
<code>
gcd(A, 0, A).
gcd(A, B, GCD) :- B \= 0, R is A mod B, gcd(B, R, GCD).
</code>
<query>
gcd(1071, 462, GCD).
</query>","<reasoning>
GCD calculation
</reasoning>
<code>
gcd(A, 0, A).
gcd(A, B, GCD) :- B \= 0, R is A mod B, gcd(B, R, GCD).
</code>
<query>
gcd(1071, 462, GCD).
</query>","<reasoning>
gcd
</reasoning>
<code>
gcd(A, 0, A).
gcd(A, B, GCD) :- B \= 0, R is A mod B, gcd(B, R, GCD).
</code>
<query>
gcd(1071, 462, GCD).
</query>"
False,"Definitions
The factorial of 0 (zero) is defined as being 1 (unity).
The Factorial Function of a positive integer, n, is defined as the product of the sequence: n, n-1, n-2, ... 1 

Task

Write a function to return the factorial of a number.
Solutions can be iterative or recursive.
Support for trapping negative n errors is optional.
Make a test on: fact(10, F).",0,0.0,0,0,0,0,"<reasoning>
Factorial calculation
</reasoning>
<code>
fact(0, 1).
fact(N, F) :- N > 0, F is N * fact(N-1).
</code>
<query>
fact(10, F).
</query>","<reasoning>
Factorial calculation
</reasoning>
<code>
fact(0, 1).
fact(N, F) :- N > 0, F is N * fact(N-1).
</code>
<query>
fact(10, F).
</query>","<reasoning>
Factorial calculation
</reasoning>
<code>
fact(0, 1).
fact(N, F) :- N > 0, F is N * fact(N-1).
</code>
<query>
fact(10, F).
</query>","<reasoning>
Factorial calculation
</reasoning>
<code>
fact(0, 1).
fact(N, F) :- N > 0, F is N * fact(N-1).
</code>
<query>
fact(10, F).
</query>"
False,"Task
Solve the Towers of Hanoi problem with recursion.
Make a test on: hanoi(4).",0,0.0,0,0,0,0,"<reasoning>
Towers of Hanoi problem
</reasoning>
<code>
hanoi(0, _, _, _).
hanoi(N, A, B, C) :- N > 0, M is N - 1, hanoi(M, A, C, B), move(A, C), hanoi(M, B, A, C).
move(X, Y) :- write('Move disk from '), write(X), write(' to '), writeln(Y).
</code>
<query>
hanoi(4).
</query>","<reasoning>
Towers of Hanoi problem
</reasoning>
<code>
hanoi(0, _, _, _).
hanoi(N, A, B, C) :- N > 0, M is N - 1, hanoi(M, A, C, B), move(A, C), hanoi(M, B, A, C).
move(X, Y) :- write('Move disk from '), write(X), write(' to '), writeln(Y).
</code>
<query>
hanoi(4).
</query>","<reasoning>
Towers of Hanoi problem
</reasoning>
<code>
hanoi(0, _, _, _) :- !.
hanoi(N, A, B, C) :-
    M is N - 1,
    hanoi(M, A, C, B),
    move(N, A, C),
    hanoi(M, B, A, C).
move(1, A, C) :- write('Move disk 1 from '), write(A), write(' to '), write(C), nl.
</code>
<query>
hanoi(4).
</query>","<reasoning>
Towers of Hanoi problem
</reasoning>
<code>
hanoi(0, _, _, _) :- !.
hanoi(N, A, B, C) :-
    M is N - 1,
    hanoi(M, A, C, B),
    move(N, A, C),
    hanoi(M, B, A, C).
move(1, A, C) :- write('Move disk 1 from '), write(A), write(' to '), write(C), nl.
</code>
<query>
hanoi(4).
</query>"
False,"A palindrome is a phrase which reads the same backward and forward.
Task
Write a function or program that checks whether a given sequence of characters (or, if you prefer, bytes) is a palindrome.
Make a test on: palindrome(""racecar"").",0,0.0,0,0,0,0,"<reasoning>
Palindrome check
</reasoning>
<code>
palindrome(X) :- reverse(X, X).
</code>
<query>
palindrome(""racecar"").
</query>","<reasoning>
Palindrome check
</reasoning>
<code>
palindrome(X) :- reverse(X, X).
</code>
<query>
palindrome(""racecar"").
</query>","<reasoning>
Palindrome check
</reasoning>
<code>
palindrome(S) :- reverse(S, S).
</code>
<query>
palindrome(""racecar"").
</query>","<reasoning>
Palindrome check
</reasoning>
<code>
palindrome(X) :- reverse(X, X).
</code>
<query>
palindrome(""racecar"").
</query>"
False,"The prime decomposition of a number is defined as a list of prime numbers
which when all multiplied together, are equal to that number.
Example
12 = 2 × 2 × 3,  so its prime decomposition is  {2, 2, 3}

Task

Write a function which returns an array or collection which contains the prime decomposition of a given number n greater than 1.
If your language does not have an isPrime-like function available, you may assume that you have a function which determines whether a number is prime (note its name before your code).

Make a test on: prime_decomp(60, Factors).",0,0.0,0,0,0,0,"<reasoning>
Prime decomposition
</reasoning>
<code>
prime_decomp(N, Factors) :- 
    prime_decomp(N, 2, Factors).

prime_decomp(1, _, []).
prime_decomp(N, P, [P|Fs]) :-
    0 is N mod P,
    NewN is N div P,
    prime_decomp(NewN, P, Fs).
prime_decomp(N, P, Fs) :-
    P * P > N,
    Fs = [N].
</code>
<query>
prime_decomp(60, Factors).
</query>","<reasoning>
Prime decomposition
</reasoning>
<code>
prime_decomp(N, Factors) :-
    prime_decomp(N, 2, Factors).

prime_decomp(1, _, []).
prime_decomp(N, P, [P|Fs]) :-
    0 is N mod P,
    NewN is N div P,
    prime_decomp(NewN, P, Fs).
prime_decomp(N, P, Fs) :-
    P * P > N,
    Fs = [N].
</code>
<query>
prime_decomp(60, Factors).
</query>","<reasoning>
Prime decomposition
</reasoning>
<code>
prime_decomp(N, Factors) :-
    prime_decomp(N, 2, Factors).

prime_decomp(1, _, []).
prime_decomp(N, P, [P|Fs]) :-
    0 is N mod P,
    NewN is N div P,
    prime_decomp(NewN, P, Fs).
prime_decomp(N, P, Fs) :-
    P * P > N,
    Fs = [N].
</code>
<query>
prime_decomp(60, Factors).
</query>","<reasoning>
Prime decomposition
</reasoning>
<code>
prime_decomp(N, Factors) :- 
    prime_decomp(N, 2, Factors).

prime_decomp(1, _, []).
prime_decomp(N, P, [P|Fs]) :-
    0 is N mod P,
    NewN is N div P,
    prime_decomp(NewN, P, Fs).
prime_decomp(N, P, Fs) :-
    P * P > N,
    Fs = [N].
</code>
<query>
prime_decomp(60, Factors).
</query>"
False,"Dijkstra's algorithm, conceived by Dutch computer scientist Edsger Dijkstra in 1956 and published in 1959, is a graph search algorithm that solves the single-source shortest path problem for a graph with non-negative edge path costs, producing a shortest path tree.
This algorithm is often used in routing and as a subroutine in other graph algorithms.
For a given source vertex (node) in the graph, the algorithm finds the path with lowest cost (i.e. the shortest path) between that vertex and every other vertex.
For instance
If the vertices of the graph represent cities and edge path costs represent driving distances between pairs of cities connected by a direct road, Dijkstra's algorithm can be used to find the shortest route between one city and all other cities.
Important note
The inputs to Dijkstra's algorithm are a directed and weighted graph consisting of 2 or more nodes, generally represented by:
an adjacency matrix or list and a start node. 
A destination node is not specified.
The output is a set of edges depicting the shortest path to each destination node.

Task

Implement a version of Dijkstra's algorithm that outputs a set of edges depicting the shortest path to each reachable node from an origin.
Run your program with the following directed graph starting at node a.
Write a program which interprets the output from the above and use it to output the shortest path from node a to nodes e and  f. 

Make a test on: go(a,e).",0,0.0,0,0,0,0,"<reasoning>
Dijkstra's algorithm
</reasoning>
<code>
dijkstra(A, D, P) :-
    findall((X, Y, Z), edge(X, Y, Z), Edges),
    dijkstra_helper(Edges, A, D, P).

dijkstra_helper([], _, D, D).
dijkstra_helper([(_, _, _)|T], A, D, P) :-
    dijkstra_helper(T, A, D, P).

edge(a, b, 1).
edge(a, c, 4).
edge(b, c, 2).
edge(b, d, 5).
edge(c, d, 1).
edge(c, e, 5).
edge(d, e, 3).
edge(d, f, 6).
edge(e, f, 2).
</code>
<query>
go(a,e).
</query>","<reasoning>
Dijkstra's algorithm
</reasoning>
<code>
dijkstra(A, D, P) :-
    findall([B, C, P1], (edge(A, B, C), path(A, B, P1)), L),
    sort(L, S),
    findall([B, C], member([B, C, _], S), D).

path(A, A, []).
path(A, B, [B|P]) :-
    edge(A, B, _),
    path(B, B, P).

edge(a, b, 1).
edge(a, c, 4).
edge(b, c, 2).
edge(b, d, 5).
edge(c, d, 1).
edge(c, e, 5).
edge(d, e, 3).
edge(d, f, 6).
edge(e, f, 2).
</code>
<query>
go(A, E) :-
    dijkstra(A, D, _),
    member([E, _, _], D).
</query>","<reasoning>
Dijkstra's algorithm
</reasoning>
<code>
dijkstra(A, D, P) :-
    findall((X, Y, Z), edge(X, Y, Z), Edges),
    dijkstra(A, Edges, D, P).

dijkstra(_, [], D, D) :- !.
dijkstra(A, [(_, _, _)|T], D, P) :-
    dijkstra(A, T, D, P).

edge(a, b, 1).
edge(a, c, 4).
edge(b, c, 2).
edge(b, d, 5).
edge(c, d, 1).
edge(c, e, 5).
edge(d, e, 3).
edge(d, f, 6).
edge(e, f, 2).
</code>
<query>
go(a,e).
</query>","<reasoning>
Dijkstra's algorithm
</reasoning>
<code>
dijkstra(A, D, P) :-
    findall((X, Y, Z), edge(X, Y, Z), Edges),
    dijkstra(A, Edges, D, P).

dijkstra(_, [], D, D) :- !.
dijkstra(A, [(_, _, _)|T], D, P) :-
    dijkstra(A, T, D, P).

edge(a, b, 1).
edge(a, c, 4).
edge(b, c, 2).
edge(b, d, 5).
edge(c, d, 1).
edge(c, e, 5).
edge(d, e, 3).
edge(d, f, 6).
edge(e, f, 2).
</code>
<query>
go(a,e).
</query>"
