match,question,sum,mean,match_1,match_2,match_3,match_4,gen_code_1,gen_code_2,gen_code_3,gen_code_4
False,Sanjay saw a 60-foot dolphin with 16 12-inch remoras attached to it. But a quarter of the remoras go away. What percentage of the dolphin's body length is the combined length of the remaining remoras?,0,0.0,0,0,0,0,"<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    Remoras is 16,
    Quarter is Remoras / 4,
    Remaining is Remoras - Quarter,
    Length is Remaining * 12,
    X is Length / 60 * 100.
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    TotalRemoras is 16,
    RemainingRemoras is TotalRemoras * 3 / 4,
    RemoraLength is RemainingRemoras * 12,
    X is RemoraLength / 60 * 100.
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    TotalRemoras is 16,
    RemainingRemoras is TotalRemoras * 0.75,
    RemoraLength is RemainingRemoras * 12,
    X is RemoraLength / 60 * 100.
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    TotalRemoras is 16,
    RemainingRemoras is TotalRemoras * 0.75,
    RemoraLength is RemainingRemoras * 12,
    X is RemoraLength / 60 * 100.
</code>

<query>
remora_length(X).
</query>"
False,Tara saw a 70-foot dolphin with 14 12-inch remoras attached to it. But half of the remoras go away. What percentage of the dolphin's body length is the combined length of the remaining remoras?,0,0.0,0,0,0,0,"<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    Remoras is 14 / 2,
    TotalLength is Remoras * 12,
    X is TotalLength / 70 * 100.
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    Remoras is 14 / 2,
    TotalLength is Remoras * 12,
    X is TotalLength / 70 * 100.
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    TotalRemoras is 14 / 2,
    TotalLength is TotalRemoras * 12,
    X is (TotalLength / 70) * 100.
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    Remoras is 14 / 2,
    TotalLength is Remoras * 12,
    X is TotalLength / 70 * 100.
</code>

<query>
remora_length(X).
</query>"
True,Liam saw a 50-foot shark with 12 15-inch remoras attached to it. But 1/3 of the remoras go away. What percentage of the shark's body length is the combined length of the remaining remoras?,2,0.5,1,1,0,0,"<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    Remoras is 12 * (15 / 12),  % Convert inches to feet
    Remaining is Remoras * (2 / 3),  % 1/3 go away, so 2/3 remain
    X is (Remaining / 50) * 100.  % Calculate percentage of shark's body length
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    Remoras is 12 * (15 / 12),  % Total remoras in feet
    Remaining is Remoras * (2 / 3),  % Remaining remoras after 1/3 go away
    X is (Remaining / 50) * 100.  % Percentage of the shark's body length
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    TotalRemoras is 12,
    RemainingRemoras is TotalRemoras - (TotalRemoras / 3),
    RemoraLength is RemainingRemoras * 15,
    X is (RemoraLength / 50) * 100.
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    TotalRemoras is 12,
    RemainingRemoras is TotalRemoras * (2/3),
    RemoraLength is RemainingRemoras * 15,
    X is RemoraLength / 50 * 100.
</code>

<query>
remora_length(X).
</query>"
False,Santiago saw a 80-foot dolphin with 12 24-inch remoras attached to it. But 1/3 of the remoras go away. What percentage of the dolphin's body length is the combined length of the remaining remoras?,0,0.0,0,0,0,0,"<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    Remoras is 12 - (12 / 3),
    TotalLength is Remoras * 24,
    X is (TotalLength / 80) * 100.
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    TotalRemoras is 12,
    RemorasLeft is TotalRemoras - (TotalRemoras / 3),
    RemoraLength is RemorasLeft * 24,
    X is (RemoraLength / 80) * 100.
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    Remoras is 12 - (12 / 3),
    TotalLength is Remoras * 24,
    X is (TotalLength / 80) * 100.
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    Remoras is 12 * (24 / 12),  % Total number of remoras
    RemorasLeft is Remoras - (Remoras / 3),  % Number of remoras left
    TotalLength is RemorasLeft * 24,  % Total length of remaining remoras
    X is (TotalLength / 80) * 100.  % Percentage of dolphin's body length
</code>

<query>
remora_length(X).
</query>"
False,Ananya saw a 70-foot dolphin with 14 12-inch remoras attached to it. But 1/2 of the remoras go away. What percentage of the dolphin's body length is the combined length of the remaining remoras?,0,0.0,0,0,0,0,"<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    Remoras is 14 / 2,
    TotalLength is Remoras * 12,
    X is TotalLength / 70 * 100.
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    Remoras is 14 / 2,
    TotalLength is Remoras * 12,
    X is TotalLength / 70 * 100.
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    TotalRemoras is 14,
    RemainingRemoras is TotalRemoras / 2,
    TotalLength is RemainingRemoras * 12,
    X is (TotalLength / 70) * 100.
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    TotalRemoras is 14,
    HalfRemoras is TotalRemoras / 2,
    RemoraLength is HalfRemoras * 12,
    DolphinLength is 70,
    X is (RemoraLength / DolphinLength) * 100.
</code>

<query>
remora_length(X).
</query>"
False,Jin saw a 45-foot dolphin with 18 9-inch remoras attached to it. But 1/3 of the remoras go away. What percentage of the dolphin's body length is the combined length of the remaining remoras?,0,0.0,0,0,0,0,"<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    TotalRemoras is 18,
    RemainingRemoras is TotalRemoras * (2/3),
    TotalLength is RemainingRemoras * 9,
    DolphinLength is 45,
    X is (TotalLength / DolphinLength) * 100.
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    TotalRemoras is 18 - (18 / 3),
    TotalLength is TotalRemoras * 9,
    X is (TotalLength / 45) * 100.
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    Remoras is 18 - (18 / 3),
    TotalLength is Remoras * 9,
    X is (TotalLength / 45) * 100.
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    TotalRemoras is 18,
    RemainingRemoras is TotalRemoras * (2/3),
    TotalLength is RemainingRemoras * 9,
    X is (TotalLength / 45) * 100.
</code>

<query>
remora_length(X).
</query>"
False,Oscar saw a 75-foot shark with 40 9-inch remoras attached to it. But 1/2 of the remoras go away. What percentage of the shark's body length is the combined length of the remaining remoras?,0,0.0,0,0,0,0,"<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    Remoras is 40 * 9 / 12,  % Convert inches to feet
    HalfRemoras is Remoras / 2,  % Half of the remoras go away
    TotalLength is HalfRemoras * 9,  % Total length of remaining remoras
    X is (TotalLength / 75) * 100.  % Percentage of the shark's body length
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    TotalRemoras is 40,
    HalfRemoras is TotalRemoras / 2,
    RemoraLength is HalfRemoras * 9,
    SharkLength is 75,
    X is (RemoraLength / SharkLength) * 100.
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    TotalRemoras is 40,
    HalfRemoras is TotalRemoras / 2,
    RemoraLength is HalfRemoras * 9,
    SharkLength is 75,
    X is (RemoraLength / SharkLength) * 100.
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    TotalRemoras is 40,
    HalfRemoras is TotalRemoras / 2,
    RemoraLength is HalfRemoras * 9,
    SharkLength is 75,
    X is (RemoraLength / SharkLength) * 100.
</code>

<query>
remora_length(X).
</query>"
True,Luca saw a 30-foot shark with 12 12-inch remoras attached to it. But half of the remoras go away. What percentage of the shark's body length is the combined length of the remaining remoras?,4,1.0,1,1,1,1,"<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    Remoras is 12 / 2,  % Half of the remoras go away
    TotalLength is Remoras * 1,  % Each remora is 1 foot long
    X is (TotalLength / 30) * 100.  % Calculate the percentage of the shark's body length
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    Remoras is 12 / 2,  % Half of the remoras go away
    TotalLength is Remoras * 1,  % Each remora is 1 foot long
    X is (TotalLength / 30) * 100.  % Calculate the percentage of the shark's body length
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    Remoras is 12 / 2,  % Half of the remoras go away
    TotalLength is Remoras * 1,  % Each remora is 1 foot long
    X is (TotalLength / 30) * 100.  % Calculate the percentage of the shark's body length
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    Remoras is 12 / 2,  % Half of the remoras go away
    TotalLength is Remoras * 1,  % Each remora is 1 foot long
    X is (TotalLength / 30) * 100.  % Calculate the percentage of the shark's body length
</code>

<query>
remora_length(X).
</query>"
False,Noah saw a 75-foot shark with 20 12-inch remoras attached to it. But 1/4 of the remoras go away. What percentage of the shark's body length is the combined length of the remaining remoras?,0,0.0,0,0,0,0,"<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    TotalRemoras is 20,
    RemainingRemoras is TotalRemoras * (3/4),
    RemoraLength is RemainingRemoras * 12,
    X is RemoraLength / 75 * 100.
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    Remoras is 20,
    Remaining is Remoras * (3/4),
    X is (Remaining * 12) / 75 * 100.
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    TotalRemoras is 20,
    RemainingRemoras is TotalRemoras * (3/4),
    RemoraLength is RemainingRemoras * 12,
    X is RemoraLength / 75 * 100.
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    Remoras is 20 * (1 - 1/4),
    TotalLength is Remoras * 12,
    X is TotalLength / 75 * 100.
</code>

<query>
remora_length(X).
</query>"
False,Gabriel saw a 45-foot shark with 12 18-inch remoras attached to it. But half of the remoras go away. What percentage of the shark's body length is the combined length of the remaining remoras?,0,0.0,0,0,0,0,"<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    Remoras is 12 / 2,  % Half of the remoras go away
    TotalLength is Remoras * 18,  % Total length of the remaining remoras in inches
    X is TotalLength / 45 * 100.  % Percentage of the shark's body length
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    Remoras is 12 / 2,  % Half of the remoras go away
    TotalLength is Remoras * 18,  % Total length of the remaining remoras in inches
    X is TotalLength / 45 * 100.  % Percentage of the shark's body length
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    Remoras is 12 / 2,  % Half of the remoras go away
    TotalLength is Remoras * 18,  % Total length of the remaining remoras in inches
    X is TotalLength / 45 * 100.  % Percentage of the shark's body length
</code>

<query>
remora_length(X).
</query>","<reasoning>
Here you are reasoning
</reasoning>

<code>
remora_length(X) :-
    Remoras is 12 / 2,  % Half of the remoras go away
    TotalLength is Remoras * 18,  % Total length of remaining remoras in inches
    X is TotalLength / 45 * 100.  % Percentage of the shark's body length
</code>

<query>
remora_length(X).
</query>"
