match,question,sum,mean,match_1,match_2,match_3,match_4,gen_code_1,gen_code_2,gen_code_3,gen_code_4
False,Sanjay saw a 60-foot dolphin with 16 12-inch remoras attached to it. But a quarter of the remoras go away. What percentage of the dolphin's body length is the combined length of the remaining remoras?,0,0.0,0,0,0,0,"<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (16/4)*12/60*100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (16/4)*12/60*100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (16/4)*12/60*100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is 100 * (16/4) / 60.
</code>

<query>
q(X).
</query>"
False,Tara saw a 70-foot dolphin with 14 12-inch remoras attached to it. But half of the remoras go away. What percentage of the dolphin's body length is the combined length of the remaining remoras?,0,0.0,0,0,0,0,"<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (14/2 * 12 / 70) * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
p(X) :- X is (14/2)*(12/70)*100.
</code>

<query>
p(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (14/2 * 12 / 70) * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (14/2 * 12 / 70) * 100.
</code>

<query>
q(X).
</query>"
False,Liam saw a 50-foot shark with 12 15-inch remoras attached to it. But 1/3 of the remoras go away. What percentage of the shark's body length is the combined length of the remaining remoras?,0,0.0,0,0,0,0,"<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (12/3 * 15/12) * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (12-4)*15/50*100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (12*15/3)/50*100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (12-4)*15/50*100.
</code>

<query>
q(X).
</query>"
True,Santiago saw a 80-foot dolphin with 12 24-inch remoras attached to it. But 1/3 of the remoras go away. What percentage of the dolphin's body length is the combined length of the remaining remoras?,1,0.25,0,0,0,1,"<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (1-(1/3))*12*24/80*100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (1-(1/3))*12*24/80*100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (1-(1/3))*12*24/80*100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (12-4)*2/80*100.
</code>

<query>
q(X).
</query>"
False,Ananya saw a 70-foot dolphin with 14 12-inch remoras attached to it. But 1/2 of the remoras go away. What percentage of the dolphin's body length is the combined length of the remaining remoras?,0,0.0,0,0,0,0,"<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (14/2 * 12 / 70) * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (14/2 * 12/120) * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (14/2 * 12/120) * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (14/2 * 12)/70 * 100.
</code>

<query>
q(X).
</query>"
False,Jin saw a 45-foot dolphin with 18 9-inch remoras attached to it. But 1/3 of the remoras go away. What percentage of the dolphin's body length is the combined length of the remaining remoras?,0,0.0,0,0,0,0,"<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (18/3 * 9 / 45) * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (18/3 * 9 / 45) * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (18/3*9)/45*100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (18/3 * 9 / 45) * 100.
</code>

<query>
q(X).
</query>"
False,Oscar saw a 75-foot shark with 40 9-inch remoras attached to it. But 1/2 of the remoras go away. What percentage of the shark's body length is the combined length of the remaining remoras?,0,0.0,0,0,0,0,"<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (40/2 * 9 / 75) * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is 40/2 * 9 / 75 * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (40/2 * 9 / 75) * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (40/2 * 9 / 75) * 100.
</code>

<query>
q(X).
</query>"
True,Luca saw a 30-foot shark with 12 12-inch remoras attached to it. But half of the remoras go away. What percentage of the shark's body length is the combined length of the remaining remoras?,2,0.5,0,0,1,1,"<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (12*12/2)/30*100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (12*12/2)/30*100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (12*12/2)/(30*12)*100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (12/2)*(12/12)*100/30.
</code>

<query>
q(X).
</query>"
False,Noah saw a 75-foot shark with 20 12-inch remoras attached to it. But 1/4 of the remoras go away. What percentage of the shark's body length is the combined length of the remaining remoras?,0,0.0,0,0,0,0,"<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (20*12/4)/75*100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (20*12/4)/75*100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (20*12/4)/75*100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (20*12/4)/75*100.
</code>

<query>
q(X).
</query>"
True,Gabriel saw a 45-foot shark with 12 18-inch remoras attached to it. But half of the remoras go away. What percentage of the shark's body length is the combined length of the remaining remoras?,1,0.25,1,0,0,0,"<reasoning>
...
</reasoning>

<code>
remora(X) :-
    X is (12/2) * (18/12) * 100 / 45.
</code>

<query>
remora(X).
</query>","<reasoning>
...
</reasoning>

<code>
sol(X) :-
    X is (12/2 * 18 / 45) * 100.
</code>

<query>
sol(X).
</query>","<reasoning>
...
</reasoning>

<code>
sol(X) :-
    X is (12/2 * 18 / 45) * 100.
</code>

<query>
sol(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (12/2 * 18 / 45) * 100.
</code>

<query>
q(X).
</query>"
False,Ali saw a 75-foot shark with 15 15-inch remoras attached to it. But 1/5 of the remoras go away. What percentage of the shark's body length is the combined length of the remaining remoras?,0,0.0,0,0,0,0,"<reasoning>
...
</reasoning>

<code>
sol(X) :-
    X is (14/15)*15.
</code>

<query>
sol(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (14/15)*15.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (14/15)*15.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (14/15)*15.
</code>

<query>
q(X).
</query>"
False,Luis saw a 75-foot whale with 24 15-inch remoras attached to it. But 1/2 of the remoras go away. What percentage of the whale's body length is the combined length of the remaining remoras?,0,0.0,0,0,0,0,"<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (24/2 * 15 / 75) * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (12*24/2)/(75*100)*100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (24/2 * 15 / 75) * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (12*24/2)/(75*100)*100.
</code>

<query>
q(X).
</query>"
False,Thiago saw a 75-foot shark with 12 30-inch remoras attached to it. But 1/2 of the remoras go away. What percentage of the shark's body length is the combined length of the remaining remoras?,0,0.0,0,0,0,0,"<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (12/2 * 30 / 75) * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (12/2 * 30 / 75) * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (12/2 * 30 / 75) * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (12/2 * 30 / 75) * 100.
</code>

<query>
q(X).
</query>"
False,Ibrahim saw a 45-foot dolphin with 12 9-inch remoras attached to it. But half of the remoras go away. What percentage of the dolphin's body length is the combined length of the remaining remoras?,0,0.0,0,0,0,0,"<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (12/2 * 9 / 45) * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (12/2 * 9 / 45) * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (12/2 * 9 / 45) * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (12/2 * 9 / 45) * 100.
</code>

<query>
q(X).
</query>"
False,Ava saw a 85-foot dolphin with 34 12-inch remoras attached to it. But 1/2 of the remoras go away. What percentage of the dolphin's body length is the combined length of the remaining remoras?,0,0.0,0,0,0,0,"<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (34/2 * 12 / 85) * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (34/2 * 12 / 85) * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (34/2 * 12 / 85) * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (34/2 * 12 / 85) * 100.
</code>

<query>
q(X).
</query>"
False,Viktor saw a 60-foot dolphin with 24 9-inch remoras attached to it. But 1/3 of the remoras go away. What percentage of the dolphin's body length is the combined length of the remaining remoras?,0,0.0,0,0,0,0,"<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (24/3*9)/60*100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (24/3 * 9/12) / 60 * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (24/3 * 9/12) / 60 * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (24/3*9)/60*100.
</code>

<query>
q(X).
</query>"
False,Benjamin saw a 60-foot shark with 24 9-inch remoras attached to it. But a third of the remoras go away. What percentage of the shark's body length is the combined length of the remaining remoras?,0,0.0,0,0,0,0,"<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (24/3 * 9/12) / 60 * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (24/3 * 9/12) / 60 * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (24/3 * 9/12) / 60 * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (24/3 * 9/12) / 60 * 100.
</code>

<query>
q(X).
</query>"
True,Gabrielle saw a 70-foot whale with 16 21-inch remoras attached to it. But 1/2 of the remoras go away. What percentage of the whale's body length is the combined length of the remaining remoras?,1,0.25,0,0,0,1,"<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (16/2 * 21 / 70) * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (16/2 * 21 / 70) * 100.
</code>

<query>
q(X).
</query>","<reasoning>
...
</reasoning>

<code>
p(X) :- X is (16/2 * 21 / 70) * 100.
</code>

<query>
p(X).
</query>","<reasoning>
...
</reasoning>

<code>
q(X) :-
    X is (16/2 * 21/12) / 70 * 100.
</code>

<query>
q(X).
</query>"
